,ind,lon,lat,hs
701,701,163.49954,-70.499725,0.0
702,702,164.50206,-70.499725,0.0
703,703,165.4991,-70.499725,0.0
704,704,166.50162,-70.499725,0.3694705980809168
705,705,167.49866,-70.499725,0.0
706,706,168.50117,-70.499725,0.0
707,707,169.49821,-70.499725,0.0
708,708,170.50073,-70.499725,0.0
709,709,171.49777,-70.499725,0.0
710,710,172.50029,-70.499725,0.0
711,711,173.49733,-70.499725,0.0
712,712,174.49985,-70.499725,0.0
713,713,175.50237,-70.499725,0.0
714,714,176.4994,-70.499725,0.0
715,715,177.50192,-70.499725,0.0
716,716,178.49896,-70.499725,0.0
717,717,179.50148,-70.499725,0.0
718,718,180.49852,-70.499725,0.0
719,719,181.50104,-70.499725,0.0
720,720,182.49808,-70.499725,0.0
721,721,183.5006,-70.499725,0.0
722,722,184.49763,-70.499725,0.0
723,723,185.50015,-70.499725,0.5747615188585413
724,724,186.50267,-70.499725,0.0
725,725,187.49971,-70.499725,0.0
726,726,188.50223,-70.499725,0.0
727,727,189.49927,-70.499725,0.0
728,728,190.50179,-70.499725,0.0
729,729,191.49883,-70.499725,0.4120695147348329
730,730,192.50134,-70.499725,0.7574301111126774
731,731,193.49838,-70.499725,0.8874995490055759
732,732,194.5009,-70.499725,0.9897033400819956
733,733,195.49794,-70.499725,1.0582650718659405
734,734,196.50046,-70.499725,1.0655676892355799
735,735,197.4975,-70.499725,1.1003082071777748
736,736,198.50002,-70.499725,1.1206058930251797
737,737,199.50253,-70.499725,1.1355763612819003
738,738,200.49957,-70.499725,1.1772933204393314
739,739,201.50209,-70.499725,1.1823279890249137
740,740,202.49913,-70.499725,1.1960347011369574
741,741,203.50165,-70.499725,1.2112521892455217
742,742,204.49869,-70.499725,1.2208503147193364
743,743,205.5012,-70.499725,1.239007911114898
744,744,206.49825,-70.499725,1.251269271717694
745,745,207.50076,-70.499725,1.2721039948375839
746,746,208.4978,-70.499725,1.2871979238395623
747,747,209.50032,-70.499725,1.3066237160265817
748,748,210.49736,-70.499725,1.3753511658482822
749,749,211.49988,-70.499725,1.3848154925331968
750,750,212.5024,-70.499725,1.3947890581793
751,751,213.49944,-70.499725,1.390541659306793
752,752,214.50195,-70.499725,1.2609305030048477
753,753,215.499,-70.499725,1.0521909278378307
754,754,216.50151,-70.499725,0.8890841343964172
755,755,217.49855,-70.499725,0.7775063476018247
756,756,218.50107,-70.499725,0.7112775082058522
757,757,219.49811,-70.499725,0.7058919720528054
758,758,220.50063,-70.499725,0.7201276930452779
759,759,221.49767,-70.499725,0.7073083023335446
760,760,222.50018,-70.499725,0.7066298221811513
761,761,223.5027,-70.499725,0.6830316839435062
762,762,224.49974,-70.499725,0.5437586100414499
763,763,225.50226,-70.499725,0.10060387993589982
764,764,226.4993,-70.499725,0.0
765,765,227.50182,-70.499725,0.0
766,766,228.49886,-70.499725,0.0
767,767,229.50137,-70.499725,0.0
768,768,230.49841,-70.499725,0.0
769,769,231.50093,-70.499725,0.0
770,770,232.49797,-70.499725,0.2560992945131393
771,771,233.50049,-70.499725,0.5886420892003068
772,772,234.49753,-70.499725,0.6129177032335686
773,773,235.50005,-70.499725,0.6716519908696001
774,774,236.50256,-70.499725,0.6852141781585045
775,775,237.4996,-70.499725,0.710732620360582
776,776,238.50212,-70.499725,0.7246572997398828
777,777,239.49916,-70.499725,0.7259814358441435
778,778,240.50168,-70.499725,0.7712716376109414
779,779,241.49872,-70.499725,0.7997850297646133
780,780,242.50124,-70.499725,0.8226220549005396
781,781,243.49828,-70.499725,0.8295643093101209
782,782,244.5008,-70.499725,0.847796308647361
783,783,245.49783,-70.499725,0.86922312981814
784,784,246.50035,-70.499725,0.8861829985981677
785,785,247.49739,-70.499725,0.9153923370015608
786,786,248.49991,-70.499725,0.9330666873387369
787,787,249.50243,-70.499725,0.9403228988512048
788,788,250.49947,-70.499725,0.9797012815052397
789,789,251.50198,-70.499725,1.0183464339370314
790,790,252.49902,-70.499725,1.012651780434034
791,791,253.50154,-70.499725,0.9048207404002307
792,792,254.49858,-70.499725,0.48508128430914077
793,793,255.5011,-70.499725,0.0
794,794,256.49814,-70.499725,0.0
795,795,257.50067,-70.499725,0.0
796,796,258.49768,-70.499725,0.0
797,797,259.5002,-70.499725,0.0
798,798,260.50275,-70.499725,0.0
799,799,261.49976,-70.499725,0.0
800,800,262.5023,-70.499725,0.0
801,801,263.49933,-70.499725,0.0
802,802,264.50183,-70.499725,0.0
803,803,265.4989,-70.499725,0.0
804,804,266.5014,-70.499725,0.0
805,805,267.49844,-70.499725,0.0
806,806,268.50098,-70.499725,0.0
807,807,269.498,-70.499725,0.0
808,808,270.50052,-70.499725,0.0
809,809,271.49756,-70.499725,0.0
810,810,272.50006,-70.499725,0.0
811,811,273.5026,-70.499725,0.0
812,812,274.49963,-70.499725,0.0
813,813,275.50214,-70.499725,0.0
814,814,276.4992,-70.499725,0.0
815,815,277.5017,-70.499725,0.0
816,816,278.49875,-70.499725,0.0
817,817,279.50128,-70.499725,0.0
818,818,280.4983,-70.499725,0.0
819,819,281.50082,-70.499725,0.0
820,820,282.49786,-70.499725,0.0
821,821,283.50037,-70.499725,0.0
822,822,284.49744,-70.499725,0.0
823,823,285.49994,-70.499725,0.0
824,824,299.50232,-70.499725,0.0
825,825,300.49936,-70.499725,0.0
826,826,301.5019,-70.499725,0.0
827,827,302.4989,-70.499725,0.0
828,828,303.50143,-70.499725,0.0
829,829,304.49847,-70.499725,0.0
830,830,305.50098,-70.499725,0.0
831,831,306.49805,-70.499725,0.0
832,832,307.50055,-70.499725,0.0
833,833,308.4976,-70.499725,0.0
834,834,309.50012,-70.499725,0.0
835,835,310.50262,-70.499725,0.0
836,836,311.49966,-70.499725,0.0
837,837,312.5022,-70.499725,0.0
838,838,313.4992,-70.499725,0.0
839,839,314.50174,-70.499725,0.0
840,840,315.49878,-70.499725,0.0
841,841,316.50128,-70.499725,0.0
842,842,317.49835,-70.499725,0.0
843,843,318.50085,-70.499725,0.0
844,844,319.4979,-70.499725,0.0
845,845,320.50043,-70.499725,0.0
846,846,321.49744,-70.499725,0.0
847,847,322.49997,-70.499725,0.0
848,848,323.5025,-70.499725,0.0
849,849,324.4995,-70.499725,0.0
850,850,325.50204,-70.499725,0.0
851,851,326.49908,-70.499725,0.0
852,852,327.5016,-70.499725,0.0
853,853,328.49866,-70.499725,0.0
854,854,329.50116,-70.499725,0.0
855,855,330.4982,-70.499725,0.0
856,856,331.50073,-70.499725,0.0
857,857,332.49774,-70.499725,0.0
858,858,333.50027,-70.499725,0.0
859,859,334.4973,-70.499725,0.0
860,860,335.49982,-70.499725,0.0
861,861,336.50235,-70.499725,0.0
862,862,337.4994,-70.499725,0.0
863,863,338.5019,-70.499725,0.0
864,864,339.49896,-70.499725,0.0
865,865,340.50146,-70.499725,0.0
866,866,341.4985,-70.499725,0.0
867,867,342.50104,-70.499725,0.0
868,868,343.49805,-70.499725,0.0
869,869,344.50058,-70.499725,0.0
870,870,345.49762,-70.499725,0.0
871,871,346.50012,-70.499725,0.0
872,872,347.50266,-70.499725,0.0
873,873,348.4997,-70.499725,0.0
874,874,349.5022,-70.499725,0.0
875,875,350.49927,-70.499725,0.0
876,876,351.50177,-70.499725,0.0
877,877,352.4988,-70.499725,0.0
878,878,0.5,-69.49991,0.0
879,879,1.5025177,-69.49991,0.0
880,880,2.4995575,-69.49991,0.0
881,881,3.5020752,-69.49991,0.0
882,882,4.499115,-69.49991,0.1782259540709989
883,883,5.5016327,-69.49991,0.0
884,884,6.4986725,-69.49991,0.0
885,885,7.50119,-69.49991,0.0
886,886,8.49823,-69.49991,0.0
887,887,9.500748,-69.49991,0.4024909038120475
888,888,10.497787,-69.49991,0.0
889,889,11.500305,-69.49991,0.0
890,890,12.497345,-69.49991,0.0
891,891,13.499863,-69.49991,0.0
892,892,15.49942,-69.49991,0.0
893,893,16.501938,-69.49991,0.0
894,894,17.498978,-69.49991,0.0
895,895,18.501495,-69.49991,0.0
896,896,19.498535,-69.49991,0.0
897,897,20.501053,-69.49991,0.0
898,898,21.498093,-69.49991,0.0
899,899,22.50061,-69.49991,0.0
900,900,23.49765,-69.49991,0.0
901,901,24.500168,-69.49991,0.0
902,902,25.502686,-69.49991,0.0
903,903,26.499725,-69.49991,0.0
904,904,27.502243,-69.49991,0.0
905,905,28.499283,-69.49991,0.0
906,906,37.50003,-69.49991,0.0
907,907,38.50255,-69.49991,0.0
908,908,39.499588,-69.49991,0.0
909,909,74.50006,-69.49991,0.11606570170269162
910,910,75.50258,-69.49991,0.16036781664508962
911,911,160.49747,-69.49991,0.0
912,912,161.49998,-69.49991,0.0
913,913,162.5025,-69.49991,0.0
914,914,163.49954,-69.49991,0.6345866072375298
915,915,164.50206,-69.49991,0.42652533600671844
916,916,165.4991,-69.49991,0.0
917,917,166.50162,-69.49991,0.0
918,918,167.49866,-69.49991,0.0
919,919,168.50117,-69.49991,0.0
920,920,169.49821,-69.49991,0.0
921,921,170.50073,-69.49991,0.0
922,922,171.49777,-69.49991,0.0
923,923,172.50029,-69.49991,0.0
924,924,173.49733,-69.49991,0.0
925,925,174.49985,-69.49991,0.0
926,926,175.50237,-69.49991,0.0
927,927,176.4994,-69.49991,0.0
928,928,177.50192,-69.49991,0.0
929,929,178.49896,-69.49991,0.0
930,930,179.50148,-69.49991,0.0
931,931,180.49852,-69.49991,0.2573986051276083
932,932,181.50104,-69.49991,0.2573986051276083
933,933,182.49808,-69.49991,0.16036781664508962
934,934,183.5006,-69.49991,0.0
935,935,184.49763,-69.49991,0.0
936,936,185.50015,-69.49991,0.0
937,937,186.50267,-69.49991,0.0
938,938,187.49971,-69.49991,0.0
939,939,188.50223,-69.49991,0.11606570170269162
940,940,189.49927,-69.49991,0.7649589551000129
941,941,190.50179,-69.49991,0.9096966865476094
942,942,191.49883,-69.49991,1.0074932094406548
943,943,192.50134,-69.49991,1.0542230841971432
944,944,193.49838,-69.49991,1.110653795183781
945,945,194.5009,-69.49991,1.1516938051051395
946,946,195.49794,-69.49991,1.182372197883113
947,947,196.50046,-69.49991,1.2034307675163654
948,948,197.4975,-69.49991,1.2330142165133624
949,949,198.50002,-69.49991,1.2361646844953103
950,950,199.50253,-69.49991,1.245464080250997
951,951,200.49957,-69.49991,1.2653364786577965
952,952,201.50209,-69.49991,1.2880979151719396
953,953,202.49913,-69.49991,1.307103538331661
954,954,203.50165,-69.49991,1.3025571138316225
955,955,204.49869,-69.49991,1.2924302384562156
956,956,205.5012,-69.49991,1.2878578479173928
957,957,206.49825,-69.49991,1.3016460033161161
958,958,207.50076,-69.49991,1.3057522631789136
959,959,208.4978,-69.49991,1.311625057277608
960,960,209.50032,-69.49991,1.3614112707495771
961,961,210.49736,-69.49991,1.3679500397761655
962,962,211.49988,-69.49991,1.3709113254108525
963,963,212.5024,-69.49991,1.3816983383090842
964,964,213.49944,-69.49991,1.3596880194808454
965,965,214.50195,-69.49991,0.4126558649464749
966,966,215.499,-69.49991,0.0
967,967,216.50151,-69.49991,0.1217307220491699
968,968,217.49855,-69.49991,0.21116303247540574
969,969,218.50107,-69.49991,0.20307565051139936
970,970,219.49811,-69.49991,0.2566013049865958
971,971,220.50063,-69.49991,0.275618160466579
972,972,221.49767,-69.49991,0.39020917285351103
973,973,222.50018,-69.49991,0.4887383174712635
974,974,223.5027,-69.49991,0.5939003157796394
975,975,224.49974,-69.49991,0.6423273832880875
976,976,225.50226,-69.49991,0.5704350902776483
977,977,226.4993,-69.49991,0.6307421025172748
978,978,227.50182,-69.49991,0.6417685423289652
979,979,228.49886,-69.49991,0.6154266346437475
980,980,229.50137,-69.49991,0.6368725802188365
981,981,230.49841,-69.49991,0.6231344218100573
982,982,231.50093,-69.49991,0.6065424475772849
983,983,232.49797,-69.49991,0.6388518166911304
984,984,233.50049,-69.49991,0.6513210417472871
985,985,234.49753,-69.49991,0.6983672276986432
986,986,235.50005,-69.49991,0.6946721306820967
987,987,236.50256,-69.49991,0.7152059845882052
988,988,237.4996,-69.49991,0.7866180416543201
989,989,238.50212,-69.49991,0.7755168624246362
990,990,239.49916,-69.49991,0.8033001283414762
991,991,240.50168,-69.49991,0.8455583607066363
992,992,241.49872,-69.49991,0.8429477581910627
993,993,242.50124,-69.49991,0.881809810903333
994,994,243.49828,-69.49991,0.8781893129731903
995,995,244.5008,-69.49991,0.9260878508140544
996,996,245.49783,-69.49991,0.9336555255192298
997,997,246.50035,-69.49991,0.9478792701235915
998,998,247.49739,-69.49991,0.9906391516505426
999,999,248.49991,-69.49991,0.9887616928218163
1000,1000,249.50243,-69.49991,1.0166661340529495
1001,1001,250.49947,-69.49991,1.0281943448484525
1002,1002,251.50198,-69.49991,1.0507539782551254
1003,1003,252.49902,-69.49991,1.078116888786351
1004,1004,253.50154,-69.49991,1.0865244397466205
1005,1005,254.49858,-69.49991,1.123479599155904
1006,1006,255.5011,-69.49991,1.162609170448064
1007,1007,256.49814,-69.49991,1.1853659147022697
1008,1008,257.50067,-69.49991,1.2006687656873072
1009,1009,258.49768,-69.49991,1.1946224322769106
1010,1010,259.5002,-69.49991,1.2630881446690068
1011,1011,260.50275,-69.49991,1.304214414810983
1012,1012,261.49976,-69.49991,1.3291955607468604
1013,1013,262.5023,-69.49991,1.3895124001599515
1014,1014,263.49933,-69.49991,1.340182098240461
1015,1015,264.50183,-69.49991,1.492169261719022
1016,1016,265.4989,-69.49991,0.9929761382717193
1017,1017,266.5014,-69.49991,0.0
1018,1018,267.49844,-69.49991,0.0
1019,1019,268.50098,-69.49991,0.0
1020,1020,269.498,-69.49991,0.0
1021,1021,270.50052,-69.49991,0.0
1022,1022,271.49756,-69.49991,0.0
1023,1023,272.50006,-69.49991,0.0
1024,1024,273.5026,-69.49991,0.0
1025,1025,274.49963,-69.49991,0.0
1026,1026,275.50214,-69.49991,0.0
1027,1027,276.4992,-69.49991,0.0
1028,1028,277.5017,-69.49991,0.0
1029,1029,278.49875,-69.49991,0.0
1030,1030,279.50128,-69.49991,0.572099959821034
1031,1031,280.4983,-69.49991,0.8481621210777051
1032,1032,281.50082,-69.49991,0.0
1033,1033,282.49786,-69.49991,0.0
1034,1034,283.50037,-69.49991,0.0
1035,1035,284.49744,-69.49991,0.0
1036,1036,285.49994,-69.49991,0.0
1037,1037,286.50244,-69.49991,0.0
1038,1038,290.5016,-69.49991,0.0
1039,1039,299.50232,-69.49991,0.0
1040,1040,300.49936,-69.49991,0.0
1041,1041,301.5019,-69.49991,0.0
1042,1042,302.4989,-69.49991,0.0
1043,1043,303.50143,-69.49991,0.0
1044,1044,304.49847,-69.49991,0.0
1045,1045,305.50098,-69.49991,0.0
1046,1046,306.49805,-69.49991,0.0
1047,1047,307.50055,-69.49991,0.0
1048,1048,308.4976,-69.49991,0.0
1049,1049,309.50012,-69.49991,0.0
1050,1050,310.50262,-69.49991,0.0
1051,1051,311.49966,-69.49991,0.0
1052,1052,312.5022,-69.49991,0.0
1053,1053,313.4992,-69.49991,0.0
1054,1054,314.50174,-69.49991,0.0
1055,1055,315.49878,-69.49991,0.0
1056,1056,316.50128,-69.49991,0.0
1057,1057,317.49835,-69.49991,0.0
1058,1058,318.50085,-69.49991,0.0
1059,1059,319.4979,-69.49991,0.0
1060,1060,320.50043,-69.49991,0.0
1061,1061,321.49744,-69.49991,0.0
1062,1062,322.49997,-69.49991,0.0
1063,1063,323.5025,-69.49991,0.0
1064,1064,324.4995,-69.49991,0.0
1065,1065,325.50204,-69.49991,0.0
1066,1066,326.49908,-69.49991,0.0
1067,1067,327.5016,-69.49991,0.0
1068,1068,328.49866,-69.49991,0.0
1069,1069,329.50116,-69.49991,0.0
1070,1070,330.4982,-69.49991,0.0
1071,1071,331.50073,-69.49991,0.0
1072,1072,332.49774,-69.49991,0.0
1073,1073,333.50027,-69.49991,0.0
1074,1074,334.4973,-69.49991,0.0
1075,1075,335.49982,-69.49991,0.0
1076,1076,336.50235,-69.49991,0.0
1077,1077,337.4994,-69.49991,0.0
1078,1078,338.5019,-69.49991,0.0
1079,1079,339.49896,-69.49991,0.0
1080,1080,340.50146,-69.49991,0.0
1081,1081,341.4985,-69.49991,0.0
1082,1082,342.50104,-69.49991,0.0
1083,1083,343.49805,-69.49991,0.0
1084,1084,344.50058,-69.49991,0.0
1085,1085,345.49762,-69.49991,0.0
1086,1086,346.50012,-69.49991,0.0
1087,1087,347.50266,-69.49991,0.0
1088,1088,348.4997,-69.49991,0.0
1089,1089,349.5022,-69.49991,0.0
1090,1090,350.49927,-69.49991,0.0
1091,1091,351.50177,-69.49991,0.0
1092,1092,352.4988,-69.49991,0.0
1093,1093,353.50134,-69.49991,0.0
1094,1094,354.49835,-69.49991,0.0
1095,1095,355.5009,-69.49991,0.0
1096,1096,356.49792,-69.49991,0.0
1097,1097,357.50043,-69.49991,0.0
1098,1098,358.4975,-69.49991,0.0
1099,1099,359.5,-69.49991,0.0
1100,1100,0.5,-68.50009,0.0
1101,1101,1.5025177,-68.50009,0.0
1102,1102,2.4995575,-68.50009,0.0
1103,1103,3.5020752,-68.50009,0.11606570170269162
1104,1104,4.499115,-68.50009,0.0
1105,1105,5.5016327,-68.50009,0.0
1106,1106,6.4986725,-68.50009,0.0
1107,1107,7.50119,-68.50009,0.0
1108,1108,8.49823,-68.50009,0.0
1109,1109,9.500748,-68.50009,0.3086964076784073
1110,1110,10.497787,-68.50009,0.0
1111,1111,11.500305,-68.50009,0.0
1112,1112,12.497345,-68.50009,0.0
1113,1113,13.499863,-68.50009,0.0
1114,1114,14.50238,-68.50009,0.0
1115,1115,15.49942,-68.50009,0.2323950352693954
1116,1116,16.501938,-68.50009,1.1181449414178017
1117,1117,17.498978,-68.50009,1.5095663216330042
1118,1118,18.501495,-68.50009,1.5963154953138978
1119,1119,19.498535,-68.50009,1.578704395114569
1120,1120,20.501053,-68.50009,1.538056245620839
1121,1121,21.498093,-68.50009,1.207699941339529
1122,1122,22.50061,-68.50009,0.6647735303140363
1123,1123,23.49765,-68.50009,0.0
1124,1124,24.500168,-68.50009,0.0
1125,1125,25.502686,-68.50009,0.0
1126,1126,26.499725,-68.50009,0.0
1127,1127,27.502243,-68.50009,0.0
1128,1128,28.499283,-68.50009,0.0
1129,1129,29.5018,-68.50009,0.0
1130,1130,30.49884,-68.50009,0.0
1131,1131,31.501358,-68.50009,0.0
1132,1132,32.498398,-68.50009,0.0
1133,1133,33.500916,-68.50009,0.0
1134,1134,34.497955,-68.50009,0.0
1135,1135,35.500473,-68.50009,0.0
1136,1136,36.497513,-68.50009,0.0
1137,1137,37.50003,-68.50009,0.0
1138,1138,38.50255,-68.50009,0.0
1139,1139,39.499588,-68.50009,0.0
1140,1140,40.502106,-68.50009,0.0
1141,1141,70.500946,-68.50009,0.0
1142,1142,71.497986,-68.50009,0.0
1143,1143,72.5005,-68.50009,0.0
1144,1144,73.49754,-68.50009,0.3837485529203593
1145,1145,74.50006,-68.50009,0.6936759909763887
1146,1146,75.50258,-68.50009,0.6429408429849252
1147,1147,76.49962,-68.50009,0.4853408477647357
1148,1148,77.50214,-68.50009,0.16036781664508962
1149,1149,78.499176,-68.50009,0.0
1150,1150,151.5022,-68.50009,0.0
1151,1151,155.50131,-68.50009,0.0
1152,1152,156.49835,-68.50009,0.0
1153,1153,157.50087,-68.50009,0.0
1154,1154,158.49791,-68.50009,0.0
1155,1155,159.50043,-68.50009,0.0
1156,1156,160.49747,-68.50009,0.0
1157,1157,161.49998,-68.50009,0.0
1158,1158,162.5025,-68.50009,0.0
1159,1159,163.49954,-68.50009,0.0
1160,1160,164.50206,-68.50009,0.0
1161,1161,165.4991,-68.50009,0.0
1162,1162,166.50162,-68.50009,0.0
1163,1163,167.49866,-68.50009,0.0
1164,1164,168.50117,-68.50009,0.0
1165,1165,169.49821,-68.50009,0.0
1166,1166,170.50073,-68.50009,0.0
1167,1167,171.49777,-68.50009,0.0
1168,1168,172.50029,-68.50009,0.0
1169,1169,173.49733,-68.50009,0.0
1170,1170,174.49985,-68.50009,0.0
1171,1171,175.50237,-68.50009,0.0
1172,1172,176.4994,-68.50009,0.34136126190161103
1173,1173,177.50192,-68.50009,0.6065170098374715
1174,1174,178.49896,-68.50009,0.6416246478000976
1175,1175,179.50148,-68.50009,0.7152076083679818
1176,1176,180.49852,-68.50009,0.7895050522689703
1177,1177,181.50104,-68.50009,0.8057517708034992
1178,1178,182.49808,-68.50009,0.8971745945547361
1179,1179,183.5006,-68.50009,0.9379022449783196
1180,1180,184.49763,-68.50009,1.0543384964675613
1181,1181,185.50015,-68.50009,1.0486804332041737
1182,1182,186.50267,-68.50009,1.0583932420403157
1183,1183,187.49971,-68.50009,1.1082663629205902
1184,1184,188.50223,-68.50009,1.1354984930683338
1185,1185,189.49927,-68.50009,1.1600883406351772
1186,1186,190.50179,-68.50009,1.1770972696071265
1187,1187,191.49883,-68.50009,1.1960636722889435
1188,1188,192.50134,-68.50009,1.2317321773027732
1189,1189,193.49838,-68.50009,1.24928091627516
1190,1190,194.5009,-68.50009,1.2731257747397224
1191,1191,195.49794,-68.50009,1.3020154827935484
1192,1192,196.50046,-68.50009,1.3294966588338122
1193,1193,197.4975,-68.50009,1.3327105033894349
1194,1194,198.50002,-68.50009,1.337941419946098
1195,1195,199.50253,-68.50009,1.3535247925072242
1196,1196,200.49957,-68.50009,1.3864836331214414
1197,1197,201.50209,-68.50009,1.3904353269043286
1198,1198,202.49913,-68.50009,1.4098536669416468
1199,1199,203.50165,-68.50009,1.442659544137079
1200,1200,204.49869,-68.50009,1.4460324810550924
1201,1201,205.5012,-68.50009,1.3664898483375596
1202,1202,206.49825,-68.50009,1.3654064432617345
1203,1203,207.50076,-68.50009,1.38003274016321
1204,1204,208.4978,-68.50009,1.392148281414665
1205,1205,209.50032,-68.50009,1.4007882313924545
1206,1206,210.49736,-68.50009,1.4061230511951959
1207,1207,211.49988,-68.50009,1.4039893602796114
1208,1208,212.5024,-68.50009,1.4144248725406752
1209,1209,213.49944,-68.50009,1.3970374129674406
1210,1210,214.50195,-68.50009,1.4155136241586375
1211,1211,215.499,-68.50009,1.3485739848230274
1212,1212,216.50151,-68.50009,1.3582361992440124
1213,1213,217.49855,-68.50009,0.8012880038833278
1214,1214,218.50107,-68.50009,0.29468810978322973
1215,1215,219.49811,-68.50009,0.2506852732149532
1216,1216,220.50063,-68.50009,0.4061727843010283
1217,1217,221.49767,-68.50009,0.6253902070323816
1218,1218,222.50018,-68.50009,0.7444283881706452
1219,1219,223.5027,-68.50009,0.8129168105955701
1220,1220,224.49974,-68.50009,0.8648966306693076
1221,1221,225.50226,-68.50009,0.8746773056149698
1222,1222,226.4993,-68.50009,0.9327580012636172
1223,1223,227.50182,-68.50009,0.9227892424831107
1224,1224,228.49886,-68.50009,0.9493279116263352
1225,1225,229.50137,-68.50009,0.9360498531015186
1226,1226,230.49841,-68.50009,0.9086077841784959
1227,1227,231.50093,-68.50009,0.8556541153697179
1228,1228,232.49797,-68.50009,0.8419374144405307
1229,1229,233.50049,-68.50009,0.8313863198325998
1230,1230,234.49753,-68.50009,0.7770432306473688
1231,1231,235.50005,-68.50009,0.7242959071189632
1232,1232,236.50256,-68.50009,0.7332847401305747
1233,1233,237.4996,-68.50009,0.7345492176430782
1234,1234,238.50212,-68.50009,0.7992994888774524
1235,1235,239.49916,-68.50009,0.8349013469533775
